CPD_UNIT,STAR1,FIRST_NAME,LAST_NAME,MI,RANK
171,218,KEVIN,HANNIGAN,R,LIEUTENANT OF POLICE
606,3694,LUIS,ESTRADA,F,POLICE OFFICER
261,16898,EDWARD,ISADORE,K,POLICE OFFICER
620,21818,VICTOR,SANDOVAL,M,PO AS DETECTIVE
025,14890,WILLIAM,ZIEGLER,F,POLICE OFFICER
620,20797,TERANCE,NALLS,,PO AS DETECTIVE
010,12288,MARIA,HERNANDEZ,I,POLICE OFFICER
116,19621,MICHAEL,SARDO,J,POLICE OFFICER
603,20888,FRED,SCHALL,A,PO AS DETECTIVE
630,21292,HIPOLITO,VELAZQUEZ,,PO AS DETECTIVE
050,7501,DINO,COZZONE,C,POLICE OFFICER
018,19043,MATTHEW,PALUCH,J,POLICE OFFICER
005,19158,ANTHONY,ELLIS,M,POLICE OFFICER
050,14100,MICHAEL,MAZZOCCOLI,A,PO/EXP DET CAN HAND
002,69,MARC,MOORE,K,CAPTAIN OF POLICE
610,20407,JOHN,SMITH,S,PO AS DETECTIVE
701,5977,DUANE,GORDON,L,POLICE OFFICER
114,2325,JEFFREY,FRONCZAK,R,PO LEGAL OFF 2
009,8985,ALAN,JOHNSON,J,POLICE OFFICER
711,17999,KAREN,SIMMONS,L,POLICE OFFICER
002,8679,DARWISH,AREKAT,A,POLICE OFFICER
009,19201,MATTHEW,SCHMITZ,J,POLICE OFFICER
006,1035,KELLY,BONCZEK,H,SERGEANT OF POLICE
018,6692,JOHN,NOLAN,P,POLICE OFFICER
020,17920,JOHN,SIMIONI,P,POLICE OFFICER
171,1951,JOHN,SLOWINSKI,B,SERGEANT OF POLICE
050,19667,SKIP,KATICH,I,POLICE OFFICER
050,19513,GEORGE,GEORGOPOULOS,D,POLICE OFFICER
050,19864,DAVID,CHAPLIN,M,POLICE OFFICER
010,187,GEOFF,PIENTA,B,LIEUTENANT OF POLICE
701,13634,RADOSLAW,GAWLOWSKI,,POLICE OFFICER
024,14633,RICHARD,WOLOWICZ,J,PO/FIELD TRNING OFF
003,9644,OSCAR,DAILEY,L,POLICE OFFICER
193,8416,GINA,MATA,M,POLICE OFFICER
543,21065,CRYSTAL,HARRIS,L,PO AS DETECTIVE
701,12861,FLOYD,ABRON,,POLICE OFFICER
010,1238,ANDREW,KADUS,R,SERGEANT OF POLICE
604,21007,RONALD,BANAS,W,PO AS DETECTIVE
007,18831,ROBERT,CRANSTON,A,POLICE OFFICER
620,20880,AYANNA,CORBIN,D,PO AS DETECTIVE
025,15160,CHRISTIAN,NUNEZ,M,POLICE OFFICER
018,17513,RANDOLPH,STEVENS,A,POLICE OFFICER
145,19236,BRUCE,DYKER,R,POLICE OFFICER
603,2675,JESSE,FARMER,I,SERGEANT OF POLICE
184,21129,THOMAS,FREITAG,,PO AS DETECTIVE
010,2209,ERIN,QUINN-MUNOZ,K,SERGEANT OF POLICE
020,8390,JESUS,RIVOTA,,POLICE OFFICER
009,855,DANIEL,SULLIVAN,P,SERGEANT OF POLICE
007,646,SIDNEY,PENNIX,T,LIEUTENANT OF POLICE
162,10281,YVETTE,LOZANO RENTERIA,,POLICE OFFICER
007,7514,MICHAEL,CLEARY,J,POLICE OFFICER
010,9955,MIGUEL,ROMERO,A,PO/FIELD TRNING OFF
011,14217,GARY,COOPER,,POLICE OFFICER
171,18476,ANTHONY,ROBINSON,L,POLICE OFFICER
018,10958,JOSEPH,GRASS,D,POLICE OFFICER
143,1053,MAXIMILIA,URIBE,,SERGEANT OF POLICE
018,590,ELIZABETH,MISHLER,C,LIEUTENANT OF POLICE
630,21392,BRIAN,MC MAHON,J,PO AS DETECTIVE
012,19237,MICHAEL,GRAMAROSSO,A,POLICE OFFICER
010,13869,VINCENT,FRANCONE JR,J,POLICE OFFICER
441,20674,SONIA,FRENCH,B,PO AS DETECTIVE
001,18441,MANE,MARAVIC,M,POLICE OFFICER
701,19687,GEROME,SUMMERS JR,,POLICE OFFICER
016,10586,MATTHEW,FOERSTEL,T,POLICE OFFICER
015,2529,ENID,SANTIAGO,J,SERGEANT OF POLICE
353,7996,LUIS,MOLINA,A,POLICE OFFICER
701,19442,RICHARD,CACERES,,POLICE OFFICER
630,21212,GEOFFREY,DELDERFIELD,J,PO AS DETECTIVE
012,17744,JOHN,DOYLE,M,POLICE OFFICER
166,9289,BARBARA,CASALE,M,POLICE OFFICER
127,1897,ANN,RANDELL,M,SERGEANT OF POLICE
007,660,CHRISTOPH,GUNNELL,,LIEUTENANT OF POLICE
376,6143,LETICIA,KANER,,PO/MARINE OFFICER
606,6997,CALVIN,RIDGELL JR,L,POLICE OFFICER
016,16390,JOANNA,JAROMIN,,POLICE OFFICER
007,6258,DONALD,BLAIR,,POLICE OFFICER
014,7247,BRIAN,OKRASINSKI,L,POLICE OFFICER
017,9922,THOMAS,HOPE III,C,POLICE OFFICER
610,20411,JAMES,BUTLER II,P,PO AS DETECTIVE
050,8826,KEVIN,KUSINSKI,E,POLICE OFFICER
007,6217,BRIAN,ROMANOWSKI,K,POLICE OFFICER
009,89,ALBERT,OSEGUERA,J,CAPTAIN OF POLICE
009,6410,ERIC,LOSIECZKA,A,POLICE OFFICER
012,2577,VICTOR,MEDINA,M,SERGEANT OF POLICE
014,5777,MARIANNE,HORAN-DAWSON,,POLICE OFFICER
124,8927,JAMES,BUCKLEY,M,POLICE OFFICER
022,1882,GARY,BROWN,E,SERGEANT OF POLICE
006,6307,CARLIE,YOUNG,,POLICE OFFICER
019,6368,STEPHANIE,WEBER,N,POLICE OFFICER
620,20273,KRISTOPHE,JAROS,C,PO AS DETECTIVE
015,7463,JENNIFER,DVORATCHEK,A,POLICE OFFICER
001,8876,CHRIS,MANARES,C,POLICE OFFICER
177,7839,JOSEPH,SERIO,J,PO ASGN EVID. TECHNI
630,20770,LAWRENCE,AIKIN JR,J,PO AS DETECTIVE
018,5383,PANOS,THEODORIDES,G,POLICE OFFICER
620,20143,TIMOTHY,OBRIEN,J,PO AS DETECTIVE
002,5288,KEVIN,THOMAS,L,POLICE OFFICER
018,19949,MANNY,IRIZARRY,,POLICE OFFICER
004,18506,REGINALD,BROWN,J,POLICE OFFICER
011,15625,RITA,BLUNT,M,POLICE OFFICER
014,18319,LUIS,RODRIGUEZ,A,POLICE OFFICER
129,823,ANNETTA,HOSLEY,V,SERGEANT OF POLICE
020,11338,ATILIO,ROSITO,A,POLICE OFFICER
008,7700,JOSE,BARRIOS,J,POLICE OFFICER
167,5625,WILLIAM,MATYSKELA,B,POLICE OFFICER
024,963,DAVID,KUMIEGA,J,SERGEANT OF POLICE
311,12261,ROBERTO,RAMIREZ,,POLICE OFFICER
311,3081,MICHELE,ACOSTA,D,POLICE OFFICER
127,13201,RICHARD,NEUMAYER,W,POLICE OFFICER
018,14077,BRIAN,COZZI,R,POLICE OFFICER
014,18517,ADAM,JAURIGUE,T,POLICE OFFICER
003,6249,ELEANOR,DIGGS,T,POLICE OFFICER
277,14673,MARK,DAVIS,H,PO ASGN EVID. TECHNI
608,15093,MANUEL,SOLIS,C,POLICE OFFICER
025,14780,DAN,MIESZCAK,J,POLICE OFFICER
116,19342,ROBERT,HODGES,J,POLICE OFFICER
012,2113,KARLENE,GURTOWSKI,,SERGEANT OF POLICE
630,20862,JASON,VACHY,E,PO AS DETECTIVE
610,20953,DANIEL,STANEK,W,PO AS DETECTIVE
167,14404,PATRICE,THOMAS,N,POLICE OFFICER
011,1273,BRIAN,SCHNIER,T,SERGEANT OF POLICE
008,15291,THOMAS,IZZO JR,F,POLICE OFFICER
441,12813,JAMES,WOODS,,POLICE OFFICER
005,19614,VICTOR,JOHNSON,K,POLICE OFFICER
620,21294,GERMAINE,DU BOSE,L,PO AS DETECTIVE
011,19339,SHAWN,SINGLETON,T,PO/FIELD TRNING OFF
010,1607,ILDEFONSO,LARA,J,SERGEANT OF POLICE
012,8173,SERGIO,RIVERA,,POLICE OFFICER
024,8287,DAN,DIXON,,POLICE OFFICER
376,19608,ERNEST,WALKUP,,POLICE OFFICER
017,4112,RICHARD,AZTLAN,W,POLICE OFFICER
007,12925,DWAYNE,WILLIAMS,S,POLICE OFFICER
606,16103,SHERRY,KOTLARZ,L,POLICE OFFICER
181,334,KEVIN,BRUNO,D,COMMANDER
610,20640,BRIAN,DALY,M,PO AS DETECTIVE
181,20139,DANIEL,BERG,R,PO AS DETECTIVE
212,17400,DEXTER,COLBERT,,POLICE OFFICER
060,19851,ERIC,RUDZINSKI,D,P.O. ASSIGNED AS HELICOPTER PILOT
012,7823,JOANNE,MCCANN,T,POLICE OFFICER
018,9999,CARLOS,BARRERA,,POLICE OFFICER
009,10592,BRIAN,LINDSTROM,J,POLICE OFFICER
025,9891,ELIZABETH,DAWSON,P,POLICE OFFICER
704,9367,ROBERT,GILLERAN,J,PO/EXP DET CAN HAND
017,8175,BRIAN,BERNATH,P,POLICE OFFICER
442,7628,TYSON,COLVIN,M,EXPL TECH 1
002,6365,DAVID,HILL,V,POLICE OFFICER
145,13644,ERIC,HELSON,E,POLICE OFFICER
060,19260,ANTHONY,BANSLEY,M,P.O. ASSIGNED AS HELICOPTER PILOT
008,10173,DANE,MARIJAN,,POLICE OFFICER
261,8630,JEFFERY,MC KAMEY,A,POLICE OFFICER
610,20577,THOMAS,PURTELL JR,J,PO AS DETECTIVE
014,15448,JOSUE,ORTIZ,A,POLICE OFFICER
004,874,JONATHON,HARMENING,R,SERGEANT OF POLICE
261,1973,MARK,MC NAMARA,S,SERGEANT OF POLICE
006,313,RAHMAN,MUHAMMAD,S,COMMANDER
620,20262,EDWARD,CARROLL,J,PO AS DETECTIVE
001,19722,NICKOLAS,TAVARES,W,POLICE OFFICER
241,19724,IRAIDA,TORRES,,POLICE OFFICER
721,23,EVE,GUSHES,M,COMMANDER
010,19073,FERNANDO,BANDA,,POLICE OFFICER
050,9666,ARCENIO,CRUZ,,POLICE OFFICER
011,10783,NAUDJA,PERNELL,L,POLICE OFFICER
008,3471,RICHARD,JOHNSON,B,POLICE OFFICER
015,18498,DAVID,GREEN,,POLICE OFFICER
004,19703,JAMES,MANGAN,P,POLICE OFFICER
012,4827,FREDERICK,COLLINS,,POLICE OFFICER
212,1719,FRED,HUGHES,L,SERGEANT OF POLICE
050,18613,SAMUEL,KENDRICK JR,C,POLICE OFFICER
024,19868,DAVID,GENOVESE,A,POLICE OFFICER
630,20261,JAMES,ADAMS,W,PO AS DETECTIVE
181,20186,GREGORY,BUIE,W,PO AS DETECTIVE
231,4130,ILANA,EAKELS,L,POLICE OFFICER
277,9297,JAMES,MC DONOUGH,P,PO ASGN EVID. TECHNI
001,2122,JULIO,GUEVARA,C,SERGEANT OF POLICE
001,15059,MARIA,BUCIO,G,POLICE OFFICER
231,17542,MARILYN,BISHOP,Y,POLICE OFFICER
171,9758,MICHAEL,PUTROW,G,POLICE OFFICER
009,13091,JAN,MURZYN,P,POLICE OFFICER
025,8358,RAYMOND,SAVAGE,B,POLICE OFFICER
006,2443,RICHARD,RICE JR,G,SERGEANT OF POLICE
543,19786,PAMELA,HOWARD,K,POLICE OFFICER
007,8627,LATASHA,PATERNO,S,POLICE OFFICER
701,9829,BRETT,JOHNSON,K,POLICE OFFICER
376,8206,DAVID,WETZEL,N,POLICE OFFICER
610,21182,KENNETH,JASZCZOR,M,PO AS DETECTIVE
610,12718,BARBARA,BUNVILLE,A,POLICE OFFICER
024,1416,ROBERT,FISCHER,G,SERGEANT OF POLICE
542,17206,DERONIS,COOPER,V,POLICE OFFICER
017,11312,CHRISTOPH,KANTOR,,POLICE OFFICER
022,13952,TANYA,EDMOND,R,POLICE OFFICER
017,7158,MANUEL,NAANEP,L,POLICE OFFICER
022,7474,TIMOTHY,GASKIN,J,POLICE OFFICER
610,20526,NICHOLAS,EVANGELIDES,J,PO AS DETECTIVE
002,8821,LISA,WALKER,M,POLICE OFFICER
376,1105,ROBERT,GARZA,,SERGEANT OF POLICE
610,20774,BOBBY,TONG,W,PO AS DETECTIVE
116,7913,MATTHEW,MINER,D,POLICE OFFICER
009,6903,SAMUEL,SAULSBURY,O,POLICE OFFICER
620,1753,CHARLES,BROWN,E,SERGEANT OF POLICE
610,20169,WILLIAM,JOHNSON,A,PO AS DETECTIVE
630,20912,EDDIE,GALLOZA,N,PO AS DETECTIVE
008,17726,RAUL,AVILA,,PO/FIELD TRNING OFF
007,19661,EDWARD,WINSTEAD,R,POLICE OFFICER
024,18678,LOUIS,MOSCOVITZ,A,POLICE OFFICER
630,8362,DEBBIE,TAKAKI,A,POLICE OFFICER
620,501,JOEL,HOWARD,M,COMMANDER
115,5896,BRIAN,REIDY,P,POLICE OFFICER
543,14117,MARGARET,LABRIZZI,S,POLICE OFFICER
008,259,STANLEY,PETRAITIS,B,LIEUTENANT OF POLICE
167,611,DACHAE,BLANTON,L,LIEUTENANT OF POLICE
025,1776,EDWARD,RANZZONI,J,SERGEANT OF POLICE
630,2205,PAUL,MC DONAGH,G,SERGEANT OF POLICE
116,2322,JOHN,TANAKA,S,SERGEANT OF POLICE
608,2427,MICHAEL,PETRASKI,J,SERGEANT OF POLICE
018,19179,MICHELLE,CHERESO,A,POLICE OFFICER
020,11849,RICHARD,MORITZ,J,POLICE OFFICER
019,9691,JAMES,DALY,M,POLICE OFFICER
002,4955,JOSE,CHAMBERS,A,POLICE OFFICER
610,21237,JAMES,HICKEY,R,PO AS DETECTIVE
212,11193,JULIETTE,SCOTT,D,POLICE OFFICER
211,8484,FELIX,TOMALIS JR,R,POLICE OFFICER
704,19915,DELROY,TAYLOR,A,POLICE OFFICER
024,19903,LISA,CLUCAS,M,POLICE OFFICER
002,6863,RAYFORD,BARNER,E,POLICE OFFICER
022,15994,MAUREEN,FALK,K,POLICE OFFICER
019,19913,MANUEL,PEREZ,,POLICE OFFICER
059,10021,MICHAEL,BELLUOMINI,P,PO/MARINE OFFICER
261,2092,TIMOTHY,SZARZYNSKI,M,SERGEANT OF POLICE
116,859,EYAD,ALNEMRI,J,SERGEANT OF POLICE
024,1616,DAVID,DELPILAR,R,SERGEANT OF POLICE
059,2647,JOSEPH,KEETER,D,SERGEANT OF POLICE
124,7012,SEAN,HAYES,W,POLICE OFFICER
166,2559,SUSAN,FAGAN,B,SERGEANT OF POLICE
630,21339,JOHN,KOROLIS,N,PO AS DETECTIVE
213,13402,THOMAS,NORBERG,J,POLICE OFFICER
050,14835,NICK,SPENCER,P,PO/EXP DET CAN HAND
057,14831,STEVEN,BRYJA,J,POLICE OFFICER
004,2641,GERALD,TROGLIA,R,SERGEANT OF POLICE
011,15346,SEAN,FLYNN,P,POLICE OFFICER
050,13188,KEITH,HOFFMAN,J,POLICE OFFICER
004,6150,MARK,DAMATO,W,POLICE OFFICER
017,18741,JOHN,KAPORIS,G,POLICE OFFICER
009,4660,MACIEJ,PRAZMOWSKI,,POLICE OFFICER
211,13753,CURITA,BONNER TARVER,,POLICE OFFICER
019,14202,ARMANDO,VILLASENOR,,POLICE OFFICER
011,17727,EDWARD,POPPISH,J,POLICE OFFICER
620,20905,MARZEEK,WILLIAMS,,PO AS DETECTIVE
610,21603,SELINET,OTERO,,PO AS DETECTIVE
050,14125,JOSEPH,DJONLICH,P,POLICE OFFICER
011,11525,MOLLY,MADDEN,E,POLICE OFFICER
017,8202,JOHN,VALENCIA,F,POLICE OFFICER
180,20120,ROBERT,OLSON,R,PO AS DETECTIVE
704,16806,DALE,BORCHARDT,R,POLICE OFFICER
261,19261,MARTIN,NATIVIDAD,G,POLICE OFFICER
019,413,GERALD,RYAN,P,LIEUTENANT OF POLICE
012,513,GABRIELLA,SHEMASH,N,LIEUTENANT OF POLICE
019,9559,ALEXANDER,GIANNOS,C,POLICE OFFICER
171,983,LESZEK,DORAU,,SERGEANT OF POLICE
002,10894,LATANYA,SMITH,A,POLICE OFFICER
721,15072,SALVADOR,MONDRAGON,,POLICE OFFICER
376,9706,NANCY,ROCHA,,POLICE OFFICER
311,3711,JOSEPH,FOLEY,B,POLICE OFFICER
019,4251,TINA,SUSA,,POLICE OFFICER
012,9141,RICHARD,CACERES,,POLICE OFFICER
603,21305,JASON,VOGLER,J,PO AS DETECTIVE
121,1271,MATTHEW,MCGRORY,R,SERGEANT OF POLICE
020,6371,EDWARD,CHOI,Y,POLICE OFFICER
024,1932,MICHAEL,POWERS,,SERGEANT OF POLICE
017,4291,MARR,VENTURA,C,POLICE OFFICER
610,20540,MATTHEW,MCDONOUGH,F,PO AS DETECTIVE
004,16671,JENNIFER,PETRUSONIS,A,POLICE OFFICER
020,9040,FELICIAN,VITCA,,POLICE OFFICER
542,17399,MARK,HEINZEL,D,POLICE OFFICER
630,20776,PAUL,MEAGHER,J,PO AS DETECTIVE
630,624,JAMES,LABBE,C,LIEUTENANT OF POLICE
116,587,PATRICK,QUINN,T,LIEUTENANT OF POLICE
055,1931,MICHAEL,BURKE,E,SERGEANT OF POLICE
620,20920,WILLIAM,HARTZ,W,PO AS DETECTIVE
610,20710,STEPHEN,GRZENIA,M,PO AS DETECTIVE
177,2799,ANTHONY,SHANNON,A,PO ASGN EVID. TECHNI
610,20162,ROBERT,RANZZONI,W,PO AS DETECTIVE
050,918,KERRY,KORAN,A,SERGEANT OF POLICE
019,3912,DONNETTE,SMITH,L,POLICE OFFICER
019,3422,GEOFFREY,ROBERTS,S,POLICE OFFICER
012,5313,LISA,BARRACO,M,POLICE OFFICER
050,17157,DARRELL,STEINLE,F,POLICE OFFICER
001,16066,THOMAS,SHANNON,P,POLICE OFFICER
012,7592,LUIS,CRESPO,G,POLICE OFFICER
011,9080,DERRICK,MC DONALD,,POLICE OFFICER
620,20990,PETER,CRUZ,C,PO AS DETECTIVE
050,11878,RYAN,LADD,M,POLICE OFFICER
018,7717,JOHN,KELYANA,K,POLICE OFFICER
016,2282,TIMOTHY,KUSINSKI,E,SERGEANT OF POLICE
011,19741,TIMOTHY,GRISBY,,POLICE OFFICER
018,12447,MARCELLA,PINA,,POLICE OFFICER
620,20037,KATHLEEN,CHIGAROS,K,PO AS DETECTIVE
010,15184,HECTOR,REYNO,A,POLICE OFFICER
630,20519,IASHA,RUTLIN,B,PO AS DETECTIVE
376,,COREY,WALKER,L,SERGEANT OF POLICE
019,997,MARY,HEIN,C,SERGEANT OF POLICE
610,177,JOSEPH,POLAND,N,LIEUTENANT OF POLICE
001,17509,DAKARI,JACKSON,L,POLICE OFFICER
006,887,ANTHONY,SCHULZ,W,SERGEANT OF POLICE
059,8550,KEVIN,HITNEY,C,PO/MARINE OFFICER
018,8065,EUGENE,ROONEY,J,POLICE OFFICER
002,893,JAMES,BEAVERS JR,E,SERGEANT OF POLICE
010,13041,TODD,OLSEN,M,POLICE OFFICER
050,7072,MARICELA,SIMON,T,POLICE OFFICER
003,984,JOHN,O DONNELL,M,SERGEANT OF POLICE
020,19379,BRIAN,RICHARDS,S,PO/FIELD TRNING OFF
019,1031,ANARGYROS,KEREAKES,,SERGEANT OF POLICE
143,8796,MICHAEL,THOMAS,J,POLICE OFFICER
704,8937,KEITH,SCHUCH,A,POLICE OFFICER
610,20005,GERARDO,GUEVARA,A,PO AS DETECTIVE
024,13937,TINA,COVELLO,H,POLICE OFFICER
017,13136,LAURA,BRAGIEL,M,POLICE OFFICER
620,2117,MARK,POKUTA,S,SERGEANT OF POLICE
135,15554,VERONICA,EARLS,,POLICE OFFICER
020,3013,TIMOTHY,FINLEY,J,POLICE OFFICER
010,8680,ARMANDO,CAZARES,,POLICE OFFICER
543,5502,LISA,GETTIS,M,POLICE OFFICER
701,5340,ERICK,HOWARD,M,POLICE OFFICER
212,13070,RODOLFO,FARIAS IV,,POLICE OFFICER
005,1708,DANIEL,BROWN,V,SERGEANT OF POLICE
543,4243,NELLY,SANCHEZ,,POLICE OFFICER
001,5467,CLORY,STEPHANS,F,POLICE OFFICER
610,20890,CHRIS,DINGLE,K,PO AS DETECTIVE
120,5501,KANDY,CROSBY,P,POLICE OFFICER
019,8261,BRENDAN,CORCORAN,M,POLICE OFFICER
006,17708,RICHARD,GRIFFIN,C,POLICE OFFICER
277,5238,FRED,COCO,,PO ASGN EVID. TECHNI
003,12885,LASHAWN,HARRIS,,POLICE OFFICER
008,14985,REYES,MARTINEZ,,POLICE OFFICER
017,13813,JOSEPH,ALFARO,,POLICE OFFICER
543,17270,JAMES,LOPEZ,S,POLICE OFFICER
008,14012,MARISOL,RANDONIS,,POLICE OFFICER
017,13057,CARLOS,MATIAS,M,POLICE OFFICER
018,3696,NORA,BARRY,J,POLICE OFFICER
213,1815,BRIAN,KANE,,SERGEANT OF POLICE
166,14537,RHONDA,SHAHEED,,POLICE OFFICER
017,16923,WILLIAM,BONGARTZ JR,R,POLICE OFFICER
019,17688,ONEAL,PAYNE,,POLICE OFFICER
376,4658,SHANNON,DIPASQUALE,V,POLICE OFFICER
008,2515,THOMAS,GORMAN,R,SERGEANT OF POLICE
004,1333,NISSA,TORRES,J,SERGEANT OF POLICE
019,3873,ANDREW,KRUSZEWSKI,J,POLICE OFFICER
003,1613,ERIC,CLARK,D,SERGEANT OF POLICE
640,1681,JOHN,LALLY,R,SERGEANT OF POLICE
007,945,PARIS,THOMPSON,C,SERGEANT OF POLICE
213,3841,JUDIE,FITTE BLASZ,L,POLICE OFFICER
313,11515,PETER,BUCKS,J,POLICE OFFICER
002,9160,DONNA,SANDERS-BROWN,,POLICE OFFICER
721,11241,THERESE,PUCHALSKI,M,POLICE OFFICER
024,18639,EDWARD,EVEN,J,POLICE OFFICER
051,12913,TERRY,HOWARD,L,POLICE OFFICER
003,10421,NELSON,COOK,,POLICE OFFICER
171,7124,MICHELANG,SLEDGE,,POLICE OFFICER
008,8959,JOHN,MIKRUT,J,POLICE OFFICER
604,933,JORGE,GONZALEZ,,SERGEANT OF POLICE
050,19149,ANDREA,WALKER,,POLICE OFFICER
630,21163,MATTHEW,HAZLEHURST,R,PO AS DETECTIVE
010,19445,FRANCES,ESCOBEDO,,POLICE OFFICER
610,21429,JEFFREY,SANTOS,V,PO AS DETECTIVE
701,15590,RONNIE,KNOX,A,POLICE OFFICER
009,18932,CHERYL,CLARK,L,POLICE OFFICER
604,20109,KENNETH,KAMIEN,K,PO AS DETECTIVE
018,12184,TIMOTHY,VANDORP,H,POLICE OFFICER
016,6403,JOSEPH,KESSEL,P,POLICE OFFICER
620,20129,SEAN,DAVIS,L,PO AS DETECTIVE
024,15997,KATHLEEN,KOLOVITZ,C,POLICE OFFICER
017,15933,JUAN,CUEVAS,G,POLICE OFFICER
011,1102,SUSAN,ROGERS,D,SERGEANT OF POLICE
025,4850,KELLY,SMITH,D,POLICE OFFICER
012,15135,DAVID,OLIVARES,E,POLICE OFFICER
277,4783,JENNIFER,JACOBUCCI,,PO ASGN EVID. TECHNI
121,950,BRYANT,NEELY,M,SERGEANT OF POLICE
610,20356,JAMES,CARROLL,E,PO AS DETECTIVE
241,19391,STEFAN,ZAJCZENKO,W,POLICE OFFICER
002,17639,ANTHONY,BROWN,,POLICE OFFICER
018,12385,WADELL,HARDY  III,,POLICE OFFICER
122,13322,GERRINE,GNIADY,J,POLICE OFFICER
261,1023,TRACY,DAVIES,L,SERGEANT OF POLICE
024,8730,ELIZABETH,READ,A,POLICE OFFICER
017,16630,ERIC,GENTILE,L,POLICE OFFICER
353,19828,PATRICK,QUINN,J,POLICE OFFICER
019,7892,ROBERT,THOMAS,D,POLICE OFFICER
050,6284,VINCENT,FICO,,PO/EXP DET CAN HAND
603,2211,JOSEPH,HALLIHAN,F,SERGEANT OF POLICE
022,3380,ANNE,GORNEY,M,POLICE OFFICER
171,10602,CHE,MILES,M,POLICE OFFICER
001,15251,TAMARA,KEANE,L,POLICE OFFICER
311,7919,MARK,MUELLER,E,POLICE OFFICER
019,17747,JOSEPH,PETERSON,P,POLICE OFFICER
169,10669,CALVIN,JONES,D,POLICE OFFICER
211,4728,CHRISTOPH,STARK,J,POLICE OFFICER
019,14467,RAFAEL,ACEVEDO,,POLICE OFFICER
015,1495,JOSEPH,LISOWSKI,W,SERGEANT OF POLICE
006,14236,KAL,HARRIS,K,POLICE OFFICER
312,15104,CRAIG,LYKE,,POLICE OFFICER
018,17942,RICHARD,VILCHIS,,POLICE OFFICER
127,11573,THOMAS,PALMA,J,POLICE OFFICER
010,16118,ALEXANDER,CEREZO,,POLICE OFFICER
002,18435,ERIC,WATSON,H,POLICE OFFICER
019,14127,LEE,RIOS,V,POLICE OFFICER
014,14423,HOMERO,MARTINEZ,,POLICE OFFICER
311,2038,THOMAS,RYAN,W,SERGEANT OF POLICE
060,3969,SEAN,PIAZZA,J,P.O. ASSIGNED AS HELICOPTER PILOT
376,9547,BABAFEMI,ODUGBESAN,A,POLICE OFFICER
004,12198,MARTIN,MCMEEL,A,POLICE OFFICER
608,16716,ERVIN,GARDNER,,PO ASSGN TRAFF SPEC
015,7504,MICHAEL,PETRUSONIS,T,POLICE OFFICER
012,9344,ENRIQUE,IZAGUIRRE,,POLICE OFFICER
024,17201,DANIEL,RESCHKE,A,POLICE OFFICER
017,3116,YESENIA,DIAZ,,POLICE OFFICER
313,7164,EVERARDO,BRACAMONTES JR,,POLICE OFFICER
001,1548,ROBERT,GALASSI,R,SERGEANT OF POLICE
620,2465,VIRGINIA,BUCKI,M,SERGEANT OF POLICE
020,393,JOHN,MURPHY,J,LIEUTENANT OF POLICE
010,3882,KIMBERLY,AKINS,L,POLICE OFFICER
050,4531,DAVID,RUEHL,,POLICE OFFICER
024,17586,SCOTT,STORR,W,POLICE OFFICER
050,1699,SANDRA,WALTER,I,SERGEANT OF POLICE
016,2112,KARL,SCHERER,J,SERGEANT OF POLICE
124,4380,MANUEL,MARTINEZ,,POLICE OFFICER
007,15964,MORRIS,BROWN,D,POLICE OFFICER
005,17331,JAMES,DILLON,J,PO/FIELD TRNING OFF
138,1085,RANDOLPH,NICHOLS,J,SERGEANT OF POLICE
171,6943,TONYA,PYE,M,POLICE OFFICER
007,4157,ONETA,SAMPSON,S,POLICE OFFICER
630,1725,CESAR,GUZMAN,J,SERGEANT OF POLICE
124,8513,ANTHONY,MC GOWAN,N,POLICE OFFICER
701,7755,PETER,SORAGHAN,J,POLICE OFFICER
212,460,ELGIN,HOLT,D,DEP CHIEF
014,8771,MARIA,NODAL ROSARIO,I,POLICE OFFICER
620,20050,VIVIAN,WILLIAMS,,PO AS DETECTIVE
003,632,EVELYNNA,QUARTERMAN,T,COMMANDER
008,18596,JEFFREY,ZLOTKOWSKI,,POLICE OFFICER
189,14511,DAVID,STRIEGEL,J,POLICE OFFICER
014,2706,TEHMARR,RENT,Y,POLICE OFFICER
004,17375,CHRISTOPH,BANKS,M,POLICE OFFICER
241,320,GREGORY,SLOYAN,J,LIEUTENANT OF POLICE
010,1971,PATRICK,STAUNTON,J,SERGEANT OF POLICE
167,3416,YOLANDA,HAMPTON,,POLICE OFFICER
017,16406,AMY,LUCAS,J,POLICE OFFICER
211,5631,DAVID,BARNES,G,POLICE OFFICER
003,5963,LENERE,PAYNE,F,POLICE OFFICER
012,16021,JASON,NIELSEN,S,POLICE OFFICER
701,19108,DEREK,CROSS,C,POLICE OFFICER
002,1967,DAVID,ADCOCK,G,SERGEANT OF POLICE
001,10912,DANIEL,GRANNES,P,POLICE OFFICER
014,577,ANDREW,BLOCK,M,LIEUTENANT OF POLICE
620,21815,JOSEPH,RIVERA,D,PO AS DETECTIVE
124,15939,HUGO,THURMOND,E,POLICE OFFICER
014,1842,MICHAEL,GALLAGHER,J,SERGEANT OF POLICE
016,9395,DAWN,PET,M,POLICE OFFICER
007,6814,JAMES,FITZPATRICK,M,POLICE OFFICER
001,18332,JEFFREY,SMITH,M,POLICE OFFICER
004,9698,CARL,BRADSHAW,B,POLICE OFFICER
007,1946,EDWARD,DELAO,A,SERGEANT OF POLICE
